block_number,timestamp,route_id,input_amount_weth,hop1_output,hop2_output,final_output_weth,gross_profit_before_price_impact_weth,price_impact_cost_weth,gross_profit_weth,gas_units_assumption,effective_gas_price,gas_cost_weth,net_profit_weth,profitable_after_gas,data_status,chain_id,effective_gas_price_gwei,error,final_output_raw,gas_cost_weth_high,gas_cost_weth_low,gas_cost_weth_median,gas_units_high,gas_units_low,gas_units_median,gas_value_class,hop1_output_raw,hop1_pair_address,hop2_output_raw,hop2_pair_address,hop3_pair_address,input_amount_raw,net_profit_weth_high,net_profit_weth_low,net_profit_weth_median,priority_fee_per_gas_proxy,profitable_after_gas_high,profitable_after_gas_low,profitable_after_gas_median,profitable_before_gas
25545556,2026-07-16T13:34:11Z,WETH_USDC_USDT_WETH,0.01,18.743168000000000000,18.662462000000000000,0.009890413520713498,-0.000109428975351852,0.000000157503934650,-0.000109586479286502,207350,903040426,0.000187245432331100,-0.000296831911617602,false,complete,1,0.903040426,,9890413520713498,0.000381046035114534,0.000146777481720762,0.000187245432331100,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,18743168,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,18662462,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,10000000000000000,-0.000490632514401036,-0.000256363961007264,-0.000296831911617602,702972348,false,false,false,false
25545556,2026-07-16T13:34:11Z,WETH_USDC_USDT_WETH,0.05,93.715043000000000000,93.307337000000000000,0.049448933289628812,-0.000547144876759261,0.000003921833611927,-0.000551066710371188,207350,903040426,0.000187245432331100,-0.000738312142702288,false,complete,1,0.903040426,,49448933289628812,0.000381046035114534,0.000146777481720762,0.000187245432331100,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,93715043,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,93307337,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,50000000000000000,-0.000932112745485722,-0.000697844192091950,-0.000738312142702288,702972348,false,false,false,false
25545556,2026-07-16T13:34:11Z,WETH_USDC_USDT_WETH,0.1,187.428089000000000000,186.602234000000000000,0.098890027147247365,-0.001094289753518523,0.000015683099234112,-0.001109972852752635,207350,903040426,0.000187245432331100,-0.001297218285083735,false,complete,1,0.903040426,,98890027147247365,0.000381046035114534,0.000146777481720762,0.000187245432331100,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,187428089,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,186602234,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,100000000000000000,-0.001491018887867169,-0.001256750334473397,-0.001297218285083735,702972348,false,false,false,false
25545556,2026-07-16T13:34:11Z,WETH_USDC_USDT_WETH,0.5,937.060514000000000000,932.513767000000000000,0.494136728310866407,-0.005471448767592613,0.000391822921540980,-0.005863271689133593,207350,903040426,0.000187245432331100,-0.006050517121464693,false,complete,1,0.903040426,,494136728310866407,0.000381046035114534,0.000146777481720762,0.000187245432331100,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,937060514,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,932513767,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,500000000000000000,-0.006244317724248127,-0.006010049170854355,-0.006050517121464693,702972348,false,false,false,false
25545556,2026-07-16T13:34:11Z,WETH_USDC_USDT_WETH,1,1873.921235000000000000,1863.785514000000000000,0.987491052953394518,-0.010942897535185226,0.001566049511420256,-0.012508947046605482,207350,903040426,0.000187245432331100,-0.012696192478936582,false,complete,1,0.903040426,,987491052953394518,0.000381046035114534,0.000146777481720762,0.000187245432331100,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,1873921235,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1863785514,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,1000000000000000000,-0.012889993081720016,-0.012655724528326244,-0.012696192478936582,702972348,false,false,false,false
25545556,2026-07-16T13:34:11Z,WETH_USDT_USDC_WETH,0.01,18.756102000000000000,18.723938000000000000,0.009929849109821594,-0.000069992331423739,0.000000158558754667,-0.000070150890178406,207350,903040426,0.000187245432331100,-0.000257396322509506,false,complete,1,0.903040426,,9929849109821594,0.000381046035114534,0.000146777481720762,0.000187245432331100,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,18756102,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,18723938,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,10000000000000000,-0.000451196925292940,-0.000216928371899168,-0.000257396322509506,702972348,false,false,false,false
25545556,2026-07-16T13:34:11Z,WETH_USDT_USDC_WETH,0.05,93.779560000000000000,93.614541000000000000,0.049646093123303216,-0.000349961657118696,0.000003945219578088,-0.000353906876696784,207350,903040426,0.000187245432331100,-0.000541152309027884,false,complete,1,0.903040426,,49646093123303216,0.000381046035114534,0.000146777481720762,0.000187245432331100,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,93779560,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,93614541,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,50000000000000000,-0.000734952911811318,-0.000500684358417546,-0.000541152309027884,702972348,false,false,false,false
25545556,2026-07-16T13:34:11Z,WETH_USDT_USDC_WETH,0.1,187.556736000000000000,187.216194000000000000,0.099284297243441800,-0.000699923314237392,0.000015779442320808,-0.000715702756558200,207350,903040426,0.000187245432331100,-0.000902948188889300,false,complete,1,0.903040426,,99284297243441800,0.000381046035114534,0.000146777481720762,0.000187245432331100,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,187556736,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,187216194,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,100000000000000000,-0.001096748791672734,-0.000862480238278962,-0.000902948188889300,702972348,false,false,false,false
25545556,2026-07-16T13:34:11Z,WETH_USDT_USDC_WETH,0.5,937.688328000000000000,935.565776000000000000,0.496106155201545803,-0.003499616571186958,0.000394228227267239,-0.003893844798454197,207350,903040426,0.000187245432331100,-0.004081090230785297,false,complete,1,0.903040426,,496106155201545803,0.000381046035114534,0.000146777481720762,0.000187245432331100,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,937688328,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,935565776,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,500000000000000000,-0.004274890833568731,-0.004040622280174959,-0.004081090230785297,702972348,false,false,false,false
25545556,2026-07-16T13:34:11Z,WETH_USDT_USDC_WETH,1,1875.138329000000000000,1869.845156000000000000,0.991425106082442477,-0.006999233142373916,0.001575660775183607,-0.008574893917557523,207350,903040426,0.000187245432331100,-0.008762139349888623,false,complete,1,0.903040426,,991425106082442477,0.000381046035114534,0.000146777481720762,0.000187245432331100,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,1875138329,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,1869845156,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1000000000000000000,-0.008955939952672057,-0.008721671399278285,-0.008762139349888623,702972348,false,false,false,false
25545557,2026-07-16T13:34:23Z,WETH_USDC_USDT_WETH,0.01,18.743168000000000000,18.662462000000000000,0.009890413520713498,-0.000109428975351852,0.000000157503934650,-0.000109586479286502,207350,902342182,0.000187100651437700,-0.000296687130724202,false,complete,1,0.902342182,,9890413520713498,0.000380751404774538,0.000146663991235734,0.000187100651437700,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,18743168,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,18662462,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,10000000000000000,-0.000490337884061040,-0.000256250470522236,-0.000296687130724202,702972348,false,false,false,false
25545557,2026-07-16T13:34:23Z,WETH_USDC_USDT_WETH,0.05,93.715043000000000000,93.307337000000000000,0.049448933289628812,-0.000547144876759261,0.000003921833611927,-0.000551066710371188,207350,902342182,0.000187100651437700,-0.000738167361808888,false,complete,1,0.902342182,,49448933289628812,0.000380751404774538,0.000146663991235734,0.000187100651437700,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,93715043,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,93307337,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,50000000000000000,-0.000931818115145726,-0.000697730701606922,-0.000738167361808888,702972348,false,false,false,false
25545557,2026-07-16T13:34:23Z,WETH_USDC_USDT_WETH,0.1,187.428089000000000000,186.602234000000000000,0.098890027147247365,-0.001094289753518523,0.000015683099234112,-0.001109972852752635,207350,902342182,0.000187100651437700,-0.001297073504190335,false,complete,1,0.902342182,,98890027147247365,0.000380751404774538,0.000146663991235734,0.000187100651437700,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,187428089,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,186602234,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,100000000000000000,-0.001490724257527173,-0.001256636843988369,-0.001297073504190335,702972348,false,false,false,false
25545557,2026-07-16T13:34:23Z,WETH_USDC_USDT_WETH,0.5,937.060514000000000000,932.513767000000000000,0.494136728310866407,-0.005471448767592613,0.000391822921540980,-0.005863271689133593,207350,902342182,0.000187100651437700,-0.006050372340571293,false,complete,1,0.902342182,,494136728310866407,0.000380751404774538,0.000146663991235734,0.000187100651437700,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,937060514,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,932513767,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,500000000000000000,-0.006244023093908131,-0.006009935680369327,-0.006050372340571293,702972348,false,false,false,false
25545557,2026-07-16T13:34:23Z,WETH_USDC_USDT_WETH,1,1873.921235000000000000,1863.785514000000000000,0.987491052953394518,-0.010942897535185226,0.001566049511420256,-0.012508947046605482,207350,902342182,0.000187100651437700,-0.012696047698043182,false,complete,1,0.902342182,,987491052953394518,0.000380751404774538,0.000146663991235734,0.000187100651437700,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,1873921235,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1863785514,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,1000000000000000000,-0.012889698451380020,-0.012655611037841216,-0.012696047698043182,702972348,false,false,false,false
25545557,2026-07-16T13:34:23Z,WETH_USDT_USDC_WETH,0.01,18.756102000000000000,18.723938000000000000,0.009929849109821594,-0.000069992331423739,0.000000158558754667,-0.000070150890178406,207350,902342182,0.000187100651437700,-0.000257251541616106,false,complete,1,0.902342182,,9929849109821594,0.000380751404774538,0.000146663991235734,0.000187100651437700,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,18756102,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,18723938,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,10000000000000000,-0.000450902294952944,-0.000216814881414140,-0.000257251541616106,702972348,false,false,false,false
25545557,2026-07-16T13:34:23Z,WETH_USDT_USDC_WETH,0.05,93.779560000000000000,93.614541000000000000,0.049646093123303216,-0.000349961657118696,0.000003945219578088,-0.000353906876696784,207350,902342182,0.000187100651437700,-0.000541007528134484,false,complete,1,0.902342182,,49646093123303216,0.000380751404774538,0.000146663991235734,0.000187100651437700,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,93779560,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,93614541,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,50000000000000000,-0.000734658281471322,-0.000500570867932518,-0.000541007528134484,702972348,false,false,false,false
25545557,2026-07-16T13:34:23Z,WETH_USDT_USDC_WETH,0.1,187.556736000000000000,187.216194000000000000,0.099284297243441800,-0.000699923314237392,0.000015779442320808,-0.000715702756558200,207350,902342182,0.000187100651437700,-0.000902803407995900,false,complete,1,0.902342182,,99284297243441800,0.000380751404774538,0.000146663991235734,0.000187100651437700,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,187556736,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,187216194,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,100000000000000000,-0.001096454161332738,-0.000862366747793934,-0.000902803407995900,702972348,false,false,false,false
25545557,2026-07-16T13:34:23Z,WETH_USDT_USDC_WETH,0.5,937.688328000000000000,935.565776000000000000,0.496106155201545803,-0.003499616571186958,0.000394228227267239,-0.003893844798454197,207350,902342182,0.000187100651437700,-0.004080945449891897,false,complete,1,0.902342182,,496106155201545803,0.000380751404774538,0.000146663991235734,0.000187100651437700,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,937688328,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,935565776,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,500000000000000000,-0.004274596203228735,-0.004040508789689931,-0.004080945449891897,702972348,false,false,false,false
25545557,2026-07-16T13:34:23Z,WETH_USDT_USDC_WETH,1,1875.138329000000000000,1869.845156000000000000,0.991425106082442477,-0.006999233142373916,0.001575660775183607,-0.008574893917557523,207350,902342182,0.000187100651437700,-0.008761994568995223,false,complete,1,0.902342182,,991425106082442477,0.000380751404774538,0.000146663991235734,0.000187100651437700,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,1875138329,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,1869845156,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1000000000000000000,-0.008955645322332061,-0.008721557908793257,-0.008761994568995223,702972348,false,false,false,false
25545558,2026-07-16T13:34:35Z,WETH_USDC_USDT_WETH,0.01,18.743168000000000000,18.662462000000000000,0.009890413520713498,-0.000109428975351852,0.000000157503934650,-0.000109586479286502,207350,903523480,0.000187345593578000,-0.000296932072864502,false,complete,1,0.903523480,,9890413520713498,0.000381249864097320,0.000146855995868760,0.000187345593578000,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,18743168,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,18662462,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,10000000000000000,-0.000490836343383822,-0.000256442475155262,-0.000296932072864502,702972348,false,false,false,false
25545558,2026-07-16T13:34:35Z,WETH_USDC_USDT_WETH,0.05,93.715043000000000000,93.307337000000000000,0.049448933289628812,-0.000547144876759261,0.000003921833611927,-0.000551066710371188,207350,903523480,0.000187345593578000,-0.000738412303949188,false,complete,1,0.903523480,,49448933289628812,0.000381249864097320,0.000146855995868760,0.000187345593578000,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,93715043,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,93307337,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,50000000000000000,-0.000932316574468508,-0.000697922706239948,-0.000738412303949188,702972348,false,false,false,false
25545558,2026-07-16T13:34:35Z,WETH_USDC_USDT_WETH,0.1,187.428089000000000000,186.602234000000000000,0.098890027147247365,-0.001094289753518523,0.000015683099234112,-0.001109972852752635,207350,903523480,0.000187345593578000,-0.001297318446330635,false,complete,1,0.903523480,,98890027147247365,0.000381249864097320,0.000146855995868760,0.000187345593578000,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,187428089,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,186602234,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,100000000000000000,-0.001491222716849955,-0.001256828848621395,-0.001297318446330635,702972348,false,false,false,false
25545558,2026-07-16T13:34:35Z,WETH_USDC_USDT_WETH,0.5,937.060514000000000000,932.513767000000000000,0.494136728310866407,-0.005471448767592613,0.000391822921540980,-0.005863271689133593,207350,903523480,0.000187345593578000,-0.006050617282711593,false,complete,1,0.903523480,,494136728310866407,0.000381249864097320,0.000146855995868760,0.000187345593578000,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,937060514,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,932513767,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,500000000000000000,-0.006244521553230913,-0.006010127685002353,-0.006050617282711593,702972348,false,false,false,false
25545558,2026-07-16T13:34:35Z,WETH_USDC_USDT_WETH,1,1873.921235000000000000,1863.785514000000000000,0.987491052953394518,-0.010942897535185226,0.001566049511420256,-0.012508947046605482,207350,903523480,0.000187345593578000,-0.012696292640183482,false,complete,1,0.903523480,,987491052953394518,0.000381249864097320,0.000146855995868760,0.000187345593578000,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,1873921235,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1863785514,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,1000000000000000000,-0.012890196910702802,-0.012655803042474242,-0.012696292640183482,702972348,false,false,false,false
25545558,2026-07-16T13:34:35Z,WETH_USDT_USDC_WETH,0.01,18.756102000000000000,18.723938000000000000,0.009929849109821594,-0.000069992331423739,0.000000158558754667,-0.000070150890178406,207350,903523480,0.000187345593578000,-0.000257496483756406,false,complete,1,0.903523480,,9929849109821594,0.000381249864097320,0.000146855995868760,0.000187345593578000,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,18756102,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,18723938,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,10000000000000000,-0.000451400754275726,-0.000217006886047166,-0.000257496483756406,702972348,false,false,false,false
25545558,2026-07-16T13:34:35Z,WETH_USDT_USDC_WETH,0.05,93.779560000000000000,93.614541000000000000,0.049646093123303216,-0.000349961657118696,0.000003945219578088,-0.000353906876696784,207350,903523480,0.000187345593578000,-0.000541252470274784,false,complete,1,0.903523480,,49646093123303216,0.000381249864097320,0.000146855995868760,0.000187345593578000,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,93779560,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,93614541,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,50000000000000000,-0.000735156740794104,-0.000500762872565544,-0.000541252470274784,702972348,false,false,false,false
25545558,2026-07-16T13:34:35Z,WETH_USDT_USDC_WETH,0.1,187.556736000000000000,187.216194000000000000,0.099284297243441800,-0.000699923314237392,0.000015779442320808,-0.000715702756558200,207350,903523480,0.000187345593578000,-0.000903048350136200,false,complete,1,0.903523480,,99284297243441800,0.000381249864097320,0.000146855995868760,0.000187345593578000,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,187556736,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,187216194,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,100000000000000000,-0.001096952620655520,-0.000862558752426960,-0.000903048350136200,702972348,false,false,false,false
25545558,2026-07-16T13:34:35Z,WETH_USDT_USDC_WETH,0.5,937.688328000000000000,935.565776000000000000,0.496106155201545803,-0.003499616571186958,0.000394228227267239,-0.003893844798454197,207350,903523480,0.000187345593578000,-0.004081190392032197,false,complete,1,0.903523480,,496106155201545803,0.000381249864097320,0.000146855995868760,0.000187345593578000,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,937688328,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,935565776,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,500000000000000000,-0.004275094662551517,-0.004040700794322957,-0.004081190392032197,702972348,false,false,false,false
25545558,2026-07-16T13:34:35Z,WETH_USDT_USDC_WETH,1,1875.138329000000000000,1869.845156000000000000,0.991425106082442477,-0.006999233142373916,0.001575660775183607,-0.008574893917557523,207350,903523480,0.000187345593578000,-0.008762239511135523,false,complete,1,0.903523480,,991425106082442477,0.000381249864097320,0.000146855995868760,0.000187345593578000,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,1875138329,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,1869845156,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1000000000000000000,-0.008956143781654843,-0.008721749913426283,-0.008762239511135523,702972348,false,false,false,false
25545559,2026-07-16T13:34:47Z,WETH_USDC_USDT_WETH,0.01,18.743168000000000000,18.662462000000000000,0.009890413520713498,-0.000109428975351852,0.000000157503934650,-0.000109586479286502,207350,904571683,0.000187562938470050,-0.000297149417756552,false,complete,1,0.904571683,,9890413520713498,0.000381692162786997,0.000147026367639771,0.000187562938470050,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,18743168,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,18662462,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,10000000000000000,-0.000491278642073499,-0.000256612846926273,-0.000297149417756552,702972348,false,false,false,false
25545559,2026-07-16T13:34:47Z,WETH_USDC_USDT_WETH,0.05,93.715043000000000000,93.307337000000000000,0.049448933289628812,-0.000547144876759261,0.000003921833611927,-0.000551066710371188,207350,904571683,0.000187562938470050,-0.000738629648841238,false,complete,1,0.904571683,,49448933289628812,0.000381692162786997,0.000147026367639771,0.000187562938470050,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,93715043,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,93307337,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,50000000000000000,-0.000932758873158185,-0.000698093078010959,-0.000738629648841238,702972348,false,false,false,false
25545559,2026-07-16T13:34:47Z,WETH_USDC_USDT_WETH,0.1,187.428089000000000000,186.602234000000000000,0.098890027147247365,-0.001094289753518523,0.000015683099234112,-0.001109972852752635,207350,904571683,0.000187562938470050,-0.001297535791222685,false,complete,1,0.904571683,,98890027147247365,0.000381692162786997,0.000147026367639771,0.000187562938470050,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,187428089,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,186602234,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,100000000000000000,-0.001491665015539632,-0.001256999220392406,-0.001297535791222685,702972348,false,false,false,false
25545559,2026-07-16T13:34:47Z,WETH_USDC_USDT_WETH,0.5,937.060514000000000000,932.513767000000000000,0.494136728310866407,-0.005471448767592613,0.000391822921540980,-0.005863271689133593,207350,904571683,0.000187562938470050,-0.006050834627603643,false,complete,1,0.904571683,,494136728310866407,0.000381692162786997,0.000147026367639771,0.000187562938470050,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,937060514,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,932513767,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,500000000000000000,-0.006244963851920590,-0.006010298056773364,-0.006050834627603643,702972348,false,false,false,false
25545559,2026-07-16T13:34:47Z,WETH_USDC_USDT_WETH,1,1873.921235000000000000,1863.785514000000000000,0.987491052953394518,-0.010942897535185226,0.001566049511420256,-0.012508947046605482,207350,904571683,0.000187562938470050,-0.012696509985075532,false,complete,1,0.904571683,,987491052953394518,0.000381692162786997,0.000147026367639771,0.000187562938470050,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,1873921235,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1863785514,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,1000000000000000000,-0.012890639209392479,-0.012655973414245253,-0.012696509985075532,702972348,false,false,false,false
25545559,2026-07-16T13:34:47Z,WETH_USDT_USDC_WETH,0.01,18.756102000000000000,18.723938000000000000,0.009929849109821594,-0.000069992331423739,0.000000158558754667,-0.000070150890178406,207350,904571683,0.000187562938470050,-0.000257713828648456,false,complete,1,0.904571683,,9929849109821594,0.000381692162786997,0.000147026367639771,0.000187562938470050,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,18756102,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,18723938,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,10000000000000000,-0.000451843052965403,-0.000217177257818177,-0.000257713828648456,702972348,false,false,false,false
25545559,2026-07-16T13:34:47Z,WETH_USDT_USDC_WETH,0.05,93.779560000000000000,93.614541000000000000,0.049646093123303216,-0.000349961657118696,0.000003945219578088,-0.000353906876696784,207350,904571683,0.000187562938470050,-0.000541469815166834,false,complete,1,0.904571683,,49646093123303216,0.000381692162786997,0.000147026367639771,0.000187562938470050,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,93779560,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,93614541,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,50000000000000000,-0.000735599039483781,-0.000500933244336555,-0.000541469815166834,702972348,false,false,false,false
25545559,2026-07-16T13:34:47Z,WETH_USDT_USDC_WETH,0.1,187.556736000000000000,187.216194000000000000,0.099284297243441800,-0.000699923314237392,0.000015779442320808,-0.000715702756558200,207350,904571683,0.000187562938470050,-0.000903265695028250,false,complete,1,0.904571683,,99284297243441800,0.000381692162786997,0.000147026367639771,0.000187562938470050,421959,162537,207350,proxy_from_receipt_quantiles_and_block_base_fee,187556736,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,187216194,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,100000000000000000,-0.001097394919345197,-0.000862729124197971,-0.000903265695028250,702972348,false,false,false,false
